created_at,user_id_str,full_text,clean_text,normalized,tokens,stemmed,final_text
Fri Nov 14 13:41:28 +0000 2025,286460061,Dorongan penggunaan bensin etanol E10 dinilai sebagai langkah positif menuju energi berkelanjutan. Tetapi kesiapan industri pasokan bahan baku dan infrastruktur Indonesia masih perlu diuji secara menyeluruh sebelum diterapkan dalam skala nasional.,dorongan penggunaan bensin etanol e dinilai sebagai langkah positif menuju energi berkelanjutan tetapi kesiapan industri pasokan bahan baku dan infrastruktur indonesia masih perlu diuji secara menyeluruh sebelum diterapkan dalam skala nasional,dorongan penggunaan bensin etanol e dinilai sebagai langkah positif menuju energi berkelanjutan tetapi kesiapan industri pasokan bahan baku dan infrastruktur indonesia masih perlu diuji secara menyeluruh sebelum diterapkan dalam skala nasional,"['dorongan', 'penggunaan', 'bensin', 'etanol', 'dinilai', 'langkah', 'positif', 'energi', 'berkelanjutan', 'kesiapan', 'industri', 'pasokan', 'bahan', 'baku', 'infrastruktur', 'indonesia', 'diuji', 'diterapkan', 'skala', 'nasional']","['dorong', 'guna', 'bensin', 'etanol', 'nilai', 'langkah', 'positif', 'energi', 'lanjut', 'kesiap', 'industri', 'pasok', 'bahan', 'baku', 'infrastruktur', 'indonesia', 'uji', 'terap', 'skala', 'nasional']",dorong guna bensin etanol nilai langkah positif energi lanjut kesiap industri pasok bahan baku infrastruktur indonesia uji terap skala nasional
Fri Nov 14 11:54:36 +0000 2025,1720665183188922368,@udanudinudan @WagimanDeep212_ BBM Bobibos adalah biofuel nabati (dari limbah seperti jerami padi) yang diklaim punya RON 98 emisi nyaris nol dan dibuat anak bangsa setelah riset 10 tahun. Secara teknis biofuel jenis ini mirip etanol bisa dipakai di mesin bensin konvensional tapi sering butuh blending,bbm bobibos adalah biofuel nabati dari limbah seperti jerami padi yang diklaim punya ron emisi nyaris nol dan dibuat anak bangsa setelah riset tahun secara teknis biofuel jenis ini mirip etanol bisa dipakai di mesin bensin konvensional tapi sering butuh blending,bbm bobibos adalah biofuel nabati dari limbah seperti jerami padi yang diklaim punya ron emisi nyaris nol dan dibuat anak bangsa setelah riset tahun secara teknis biofuel jenis ini mirip etanol bisa dipakai di mesin bensin konvensional tapi sering butuh blending,"['bbm', 'bobibos', 'biofuel', 'nabati', 'limbah', 'jerami', 'padi', 'diklaim', 'ron', 'emisi', 'nol', 'anak', 'bangsa', 'riset', 'teknis', 'biofuel', 'jenis', 'etanol', 'dipakai', 'mesin', 'bensin', 'konvensional', 'butuh', 'blending']","['bbm', 'bobibos', 'biofuel', 'nabati', 'limbah', 'jerami', 'padi', 'klaim', 'ron', 'emisi', 'nol', 'anak', 'bangsa', 'riset', 'teknis', 'biofuel', 'jenis', 'etanol', 'pakai', 'mesin', 'bensin', 'konvensional', 'butuh', 'blending']",bbm bobibos biofuel nabati limbah jerami padi klaim ron emisi nol anak bangsa riset teknis biofuel jenis etanol pakai mesin bensin konvensional butuh blending
Fri Nov 14 11:52:07 +0000 2025,1142024817589096448,@Areanesia24 apa yang anda harapkan dengan BBM etanol? ruska lama lama mesin mu,apa yang anda harapkan dengan bbm etanol ruska lama lama mesin mu,apa yang anda harapkan dengan bbm etanol ruska lama lama mesin mu,"['harapkan', 'bbm', 'etanol', 'ruska', 'mesin']","['harap', 'bbm', 'etanol', 'ruska', 'mesin']",harap bbm etanol ruska mesin
Fri Nov 14 11:36:18 +0000 2025,1530527025278361601,Bambang ngingetin produksi etanol tuh harus efisien banget jangan sampe rebutan sama bahan pangan. Energi jalan perut juga aman 🇮🇩 Rice #MeAndYou_MV Masih Ada Lazada1111 Sale #awesomenyaa56 hadir untuk rakyat https://t.co/rWT8qmsppG,bambang ngingetin produksi etanol tuh harus efisien banget jangan sampe rebutan sama bahan pangan energi jalan perut juga aman indonesia rice masih ada lazada sale hadir untuk rakyat,bambang mengingatkan produksi etanol tuh harus efisien banget jangan sampai rebutan sama bahan pangan energi jalan perut juga aman indonesia rice masih ada lazada sale hadir untuk rakyat,"['bambang', 'produksi', 'etanol', 'tuh', 'efisien', 'banget', 'rebutan', 'bahan', 'pangan', 'energi', 'jalan', 'perut', 'aman', 'indonesia', 'rice', 'lazada', 'sale', 'hadir', 'rakyat']","['bambang', 'produksi', 'etanol', 'tuh', 'efisien', 'banget', 'rebut', 'bahan', 'pangan', 'energi', 'jalan', 'perut', 'aman', 'indonesia', 'rice', 'lazada', 'sale', 'hadir', 'rakyat']",bambang produksi etanol tuh efisien banget rebut bahan pangan energi jalan perut aman indonesia rice lazada sale hadir rakyat
Fri Nov 14 11:31:49 +0000 2025,217376888,@Trev_1994 @sharpandshark Engine kendaraan jaman now ngga (belum) disiapin utk gunakan bbm etanol. Bbrp merek pabrikan malah jelas2 kasih peringatan di buku manual kendaraan utk tidak gunakan bbm etanol.,engine kendaraan jaman now ngga belum disiapin utk gunakan bbm etanol bbrp merek pabrikan malah jelas kasih peringatan di buku manual kendaraan utk tidak gunakan bbm etanol,engine kendaraan jaman now tidak belum disiapin untuk gunakan bbm etanol beberapa merek pabrikan malah jelas kasih peringatan di buku manual kendaraan untuk tidak gunakan bbm etanol,"['engine', 'kendaraan', 'jaman', 'now', 'disiapin', 'bbm', 'etanol', 'merek', 'pabrikan', 'kasih', 'peringatan', 'buku', 'manual', 'kendaraan', 'bbm', 'etanol']","['engine', 'kendara', 'jaman', 'now', 'disiapin', 'bbm', 'etanol', 'merek', 'pabrikan', 'kasih', 'ingat', 'buku', 'manual', 'kendara', 'bbm', 'etanol']",engine kendara jaman now disiapin bbm etanol merek pabrikan kasih ingat buku manual kendara bbm etanol
Fri Nov 14 11:22:44 +0000 2025,1693505766546939904,@radiorusak22 @Areanesia24 Ini yg lu maksud bbm mana yah? krena bbm bobibos itu etanol juga bahkan lebih tinggi kadarnya,ini yg lu maksud bbm mana yah krena bbm bobibos itu etanol juga bahkan lebih tinggi kadarnya,ini yang kamu maksud bbm mana ya karena bbm bobibos itu etanol juga bahkan lebih tinggi kadarnya,"['maksud', 'bbm', 'bbm', 'bobibos', 'etanol', 'kadarnya']","['maksud', 'bbm', 'bbm', 'bobibos', 'etanol', 'kadar']",maksud bbm bbm bobibos etanol kadar
Fri Nov 14 11:10:57 +0000 2025,1584963245244551168,@Areanesia24 Etanol jadi bbm ya terserah juga sih,etanol jadi bbm ya terserah juga sih,etanol jadi bbm ya terserah juga sih,"['etanol', 'bbm', 'terserah', 'sih']","['etanol', 'bbm', 'serah', 'sih']",etanol bbm serah sih
Fri Nov 14 10:21:03 +0000 2025,535213390,Dosen UMM Jelaskan Pro Kontra Penggunaan BBM Etanol sebagai Alternatif https://t.co/A6NeMhqq6P,dosen umm jelaskan pro kontra penggunaan bbm etanol sebagai alternatif,dosen umm jelaskan pro kontra penggunaan bbm etanol sebagai alternatif,"['dosen', 'umm', 'pro', 'kontra', 'penggunaan', 'bbm', 'etanol', 'alternatif']","['dosen', 'umm', 'pro', 'kontra', 'guna', 'bbm', 'etanol', 'alternatif']",dosen umm pro kontra guna bbm etanol alternatif
Fri Nov 14 07:53:32 +0000 2025,1215230603655700480,@sharpandshark Potensi mafia pasti ada di semua lembaga negara.. Contoh pertamina dgn kasus BBM E10 yg masih hangat2nya. Dulu kasus holding time pelindo saat era Jokowi Mafia narkoba di Polri..Teddy minahasa. Mafia di kemenperindag yg dulu menyebabkan kelangkaan minyak goreng..apa lagi..??,potensi mafia pasti ada di semua lembaga negara contoh pertamina dgn kasus bbm e yg masih hangatnya dulu kasus holding time pelindo saat era jokowi mafia narkoba di polri teddy minahasa mafia di kemenperindag yg dulu menyebabkan kelangkaan minyak goreng apa lagi,potensi mafia pasti ada di semua lembaga negara contoh pertamina dengan kasus bbm e yang masih hangatnya dulu kasus holding time pelindo saat era jokowi mafia narkoba di polri teddy minahasa mafia di kemenperindag yang dulu menyebabkan kelangkaan minyak goreng apa lagi,"['potensi', 'mafia', 'lembaga', 'negara', 'contoh', 'pertamina', 'bbm', 'hangatnya', 'holding', 'time', 'pelindo', 'era', 'jokowi', 'mafia', 'narkoba', 'polri', 'teddy', 'minahasa', 'mafia', 'kemenperindag', 'menyebabkan', 'kelangkaan', 'minyak', 'goreng']","['potensi', 'mafia', 'lembaga', 'negara', 'contoh', 'pertamina', 'bbm', 'hangat', 'holding', 'time', 'pelindo', 'era', 'jokowi', 'mafia', 'narkoba', 'polri', 'teddy', 'minahasa', 'mafia', 'kemenperindag', 'sebab', 'langka', 'minyak', 'goreng']",potensi mafia lembaga negara contoh pertamina bbm hangat holding time pelindo era jokowi mafia narkoba polri teddy minahasa mafia kemenperindag sebab langka minyak goreng
Fri Nov 14 07:46:31 +0000 2025,1660936971819311105,@Kzonna889 @sharpandshark Lignin bisa jadi bahan bakar apa selain etanol? Kalo ke etanol hasilnya sangat sedikit dibanding dr singkong dan biaya proses dr selulosa sampai ke gula (gula utk fermentasi ke etanol) itu enzyme nya lumayan mahal belum biaya destilasi dan pemurnian. Ga mungkin 7rb sekalipun.,lignin bisa jadi bahan bakar apa selain etanol kalo ke etanol hasilnya sangat sedikit dibanding dr singkong dan biaya proses dr selulosa sampai ke gula gula utk fermentasi ke etanol itu enzyme nya lumayan mahal belum biaya destilasi dan pemurnian ga mungkin rb sekalipun,lignin bisa jadi bahan bakar apa selain etanol kalau ke etanol hasilnya sangat sedikit dibanding dari singkong dan biaya proses dari selulosa sampai ke gula gula untuk fermentasi ke etanol itu enzyme ya lumayan mahal belum biaya destilasi dan pemurnian tidak mungkin ribu sekalipun,"['lignin', 'bahan', 'bakar', 'etanol', 'etanol', 'hasilnya', 'dibanding', 'singkong', 'biaya', 'proses', 'selulosa', 'gula', 'gula', 'fermentasi', 'etanol', 'enzyme', 'lumayan', 'mahal', 'biaya', 'destilasi', 'pemurnian', 'ribu']","['lignin', 'bahan', 'bakar', 'etanol', 'etanol', 'hasil', 'banding', 'singkong', 'biaya', 'proses', 'selulosa', 'gula', 'gula', 'fermentasi', 'etanol', 'enzyme', 'lumayan', 'mahal', 'biaya', 'destilasi', 'murni', 'ribu']",lignin bahan bakar etanol etanol hasil banding singkong biaya proses selulosa gula gula fermentasi etanol enzyme lumayan mahal biaya destilasi murni ribu
Fri Nov 14 07:15:42 +0000 2025,3042677100,Peugeot memastikan seluruh model produksi tahun 2000 ke atas sudah kompatibel menggunakan bahan bakar beretanol. Baca Selengkapnya https://t.co/VgwHDXS8vy ~NA #Peugeot #BahanBakar #Etanol https://t.co/kR6vns1oJy,peugeot memastikan seluruh model produksi tahun ke atas sudah kompatibel menggunakan bahan bakar beretanol baca selengkapnya na,peugeot memastikan seluruh model produksi tahun ke atas sudah kompatibel menggunakan bahan bakar beretanol baca selengkapnya nya,"['peugeot', 'model', 'produksi', 'kompatibel', 'bahan', 'bakar', 'beretanol', 'baca', 'selengkapnya', 'nya']","['peugeot', 'model', 'produksi', 'kompatibel', 'bahan', 'bakar', 'etanol', 'baca', 'lengkap', 'nya']",peugeot model produksi kompatibel bahan bakar etanol baca lengkap nya
Fri Nov 14 07:09:09 +0000 2025,2732600950,@KangManto123 BBM nabati ini kayaknya pure etanol sih karena etanol bisa dibuat dari tebu atau jagung. Emisi gas buang tetap ada tapi cukup rendah daripada BBM fosil. Kalo kita mau terapkan BBM ini motor kita harus ganti part yg bisa tahan sama etanol.,bbm nabati ini kayaknya pure etanol sih karena etanol bisa dibuat dari tebu atau jagung emisi gas buang tetap ada tapi cukup rendah daripada bbm fosil kalo kita mau terapkan bbm ini motor kita harus ganti part yg bisa tahan sama etanol,bbm nabati ini kayaknya pure etanol sih karena etanol bisa dibuat dari tebu atau jagung emisi gas buang tetap ada tapi cukup rendah daripada bbm fosil kalau kita mau terapkan bbm ini motor kita harus ganti part yang bisa tahan sama etanol,"['bbm', 'nabati', 'kayaknya', 'pure', 'etanol', 'sih', 'etanol', 'tebu', 'jagung', 'emisi', 'gas', 'buang', 'rendah', 'bbm', 'fosil', 'terapkan', 'bbm', 'motor', 'ganti', 'part', 'tahan', 'etanol']","['bbm', 'nabati', 'kayak', 'pure', 'etanol', 'sih', 'etanol', 'tebu', 'jagung', 'emisi', 'gas', 'buang', 'rendah', 'bbm', 'fosil', 'terap', 'bbm', 'motor', 'ganti', 'part', 'tahan', 'etanol']",bbm nabati kayak pure etanol sih etanol tebu jagung emisi gas buang rendah bbm fosil terap bbm motor ganti part tahan etanol
Fri Nov 14 07:05:51 +0000 2025,23343960,Peugeot memastikan seluruh model produksi tahun 2000 ke atas sudah kompatibel menggunakan bahan bakar beretanol. Baca Selengkapnya https://t.co/0YAbFx0imF ~NA #Peugeot #BahanBakar #Etanol https://t.co/WxgxiOQTXE,peugeot memastikan seluruh model produksi tahun ke atas sudah kompatibel menggunakan bahan bakar beretanol baca selengkapnya na,peugeot memastikan seluruh model produksi tahun ke atas sudah kompatibel menggunakan bahan bakar beretanol baca selengkapnya nya,"['peugeot', 'model', 'produksi', 'kompatibel', 'bahan', 'bakar', 'beretanol', 'baca', 'selengkapnya', 'nya']","['peugeot', 'model', 'produksi', 'kompatibel', 'bahan', 'bakar', 'etanol', 'baca', 'lengkap', 'nya']",peugeot model produksi kompatibel bahan bakar etanol baca lengkap nya
Fri Nov 14 06:35:04 +0000 2025,1675707294,Suzuki Klaim Satria Pro Aman Pakai BBM Etanol Tapi Ada Syaratnya #uzoneID https://t.co/AaxXeYGqbm,suzuki klaim satria pro aman pakai bbm etanol tapi ada syaratnya,suzuki klaim satria pro aman pakai bbm etanol tapi ada syaratnya,"['suzuki', 'klaim', 'satria', 'pro', 'aman', 'pakai', 'bbm', 'etanol', 'syaratnya']","['suzuki', 'klaim', 'satria', 'pro', 'aman', 'pakai', 'bbm', 'etanol', 'syarat']",suzuki klaim satria pro aman pakai bbm etanol syarat
Fri Nov 14 06:00:21 +0000 2025,1215230603655700480,@ARSIPAJA Preet..yg bilang doa lah betah lama2 dimasjid lahh..kinerja..bikin negara ribut ja soal BBM etanol 10%. Rencana E10 ja masih di 2026 tp bnyak motor mbrebet nya mlah sebelum 2026. Kualitas BBM pertamina cap tai.. Bobibos msti LEGAL dulu laah..entut beruut..,preet yg bilang doa lah betah lama dimasjid lahh kinerja bikin negara ribut ja soal bbm etanol rencana e ja masih di tp bnyak motor mbrebet nya mlah sebelum kualitas bbm pertamina cap tai bobibos msti legal dulu laah entut beruut,preet yang bilang doa lah betah lama dimasjid lah kinerja bikin negara ribut saja soal bbm etanol rencana e saja masih di tapi banyak motor mbrebet ya malah sebelum kualitas bbm pertamina cap tahi bobibos msti legal dulu laah entut beruut,"['preet', 'bilang', 'doa', 'betah', 'dimasjid', 'kinerja', 'bikin', 'negara', 'ribut', 'bbm', 'etanol', 'rencana', 'motor', 'mbrebet', 'kualitas', 'bbm', 'pertamina', 'cap', 'tahi', 'bobibos', 'msti', 'legal', 'laah', 'entut', 'beruut']","['preet', 'bilang', 'doa', 'betah', 'masjid', 'kerja', 'bikin', 'negara', 'ribut', 'bbm', 'etanol', 'rencana', 'motor', 'mbrebet', 'kualitas', 'bbm', 'pertamina', 'cap', 'tahi', 'bobibos', 'msti', 'legal', 'laah', 'entut', 'beruut']",preet bilang doa betah masjid kerja bikin negara ribut bbm etanol rencana motor mbrebet kualitas bbm pertamina cap tahi bobibos msti legal laah entut beruut
Fri Nov 14 05:52:08 +0000 2025,1438565624,Licik dan jahat BBM dioplos etanol itu sela-sela ber korupsi .. Yang normal aja kalau bbm jenis ini yg jenis.kalau ingin jadi pembisnis jangan jadi orang di pemerintahan.jualan sayur jualan bakso dll.@KemensetnegRI @DivHumas_Polri @kemendagri @Kemhan_RI @prabowo,licik dan jahat bbm dioplos etanol itu sela sela ber korupsi yang normal aja kalau bbm jenis ini yg jenis kalau ingin jadi pembisnis jangan jadi orang di pemerintahan jualan sayur jualan bakso dll,licik dan jahat bbm dioplos etanol itu sela sela ber korupsi yang normal saja kalau bbm jenis ini yang jenis kalau ingin jadi pembisnis jangan jadi orang di pemerintahan jualan sayur jualan bakso dll,"['licik', 'jahat', 'bbm', 'dioplos', 'etanol', 'ber', 'korupsi', 'normal', 'bbm', 'jenis', 'jenis', 'pembisnis', 'orang', 'pemerintahan', 'jualan', 'sayur', 'jualan', 'bakso', 'dll']","['licik', 'jahat', 'bbm', 'oplos', 'etanol', 'ber', 'korupsi', 'normal', 'bbm', 'jenis', 'jenis', 'bisnis', 'orang', 'perintah', 'jual', 'sayur', 'jual', 'bakso', 'dll']",licik jahat bbm oplos etanol ber korupsi normal bbm jenis jenis bisnis orang perintah jual sayur jual bakso dll
Fri Nov 14 05:49:24 +0000 2025,1583791111851503617,KITA GA BUTUH SNACK! KITA BUTUH BBM YG BUKAN CAMPURAN ETANOL DAN GA MAU DITIPU LAGI,kita ga butuh snack kita butuh bbm yg bukan campuran etanol dan ga mau ditipu lagi,kita tidak butuh snack kita butuh bbm yang bukan campuran etanol dan tidak mau ditipu lagi,"['butuh', 'snack', 'butuh', 'bbm', 'campuran', 'etanol', 'ditipu']","['butuh', 'snack', 'butuh', 'bbm', 'campur', 'etanol', 'tipu']",butuh snack butuh bbm campur etanol tipu
Fri Nov 14 05:36:30 +0000 2025,1391235014,Disisi lain etanol dan bioetanol memiliki perbedaan masing-masing. Bioetanol diproduksi melalui fermentasi bahan-bahan organik seperti tebu jagung atau singkong (nabati). Sedangkan etanol merupakan sintetis yang berasal dari bahan bakar fosil.,disisi lain etanol dan bioetanol memiliki perbedaan masing masing bioetanol diproduksi melalui fermentasi bahan bahan organik seperti tebu jagung atau singkong nabati sedangkan etanol merupakan sintetis yang berasal dari bahan bakar fosil,disisi lain etanol dan bioetanol memiliki perbedaan masing masing bioetanol diproduksi melalui fermentasi bahan bahan organik seperti tebu jagung atau singkong nabati sedangkan etanol merupakan sintetis yang berasal dari bahan bakar fosil,"['disisi', 'etanol', 'bioetanol', 'memiliki', 'perbedaan', 'bioetanol', 'diproduksi', 'fermentasi', 'bahan', 'bahan', 'organik', 'tebu', 'jagung', 'singkong', 'nabati', 'etanol', 'sintetis', 'berasal', 'bahan', 'bakar', 'fosil']","['sisi', 'etanol', 'bioetanol', 'milik', 'beda', 'bioetanol', 'produksi', 'fermentasi', 'bahan', 'bahan', 'organik', 'tebu', 'jagung', 'singkong', 'nabati', 'etanol', 'sintetis', 'asal', 'bahan', 'bakar', 'fosil']",sisi etanol bioetanol milik beda bioetanol produksi fermentasi bahan bahan organik tebu jagung singkong nabati etanol sintetis asal bahan bakar fosil
Fri Nov 14 05:30:36 +0000 2025,3042677100,Peugeot pastikan semua model sejak 2000 kompatibel bahan bakar etanol. Temukan keuntungan dan keunggulan mobil Anda! https://t.co/iMvFKywP0R,peugeot pastikan semua model sejak kompatibel bahan bakar etanol temukan keuntungan dan keunggulan mobil anda,peugeot pastikan semua model sejak kompatibel bahan bakar etanol temukan keuntungan dan keunggulan mobil anda,"['peugeot', 'pastikan', 'model', 'kompatibel', 'bahan', 'bakar', 'etanol', 'temukan', 'keuntungan', 'keunggulan', 'mobil']","['peugeot', 'pasti', 'model', 'kompatibel', 'bahan', 'bakar', 'etanol', 'temu', 'untung', 'unggul', 'mobil']",peugeot pasti model kompatibel bahan bakar etanol temu untung unggul mobil
Fri Nov 14 04:12:54 +0000 2025,218143207,@kompascom Terlepas dr murah n emisi Agak lain memang 'mereka' itu.. pemerintah wacanakan bbm berEtanol 10% di 2027 dihujat dg berbagai dalih ..lalu rame² propagandakan n maksa melegalkan tanpa syarat b*bib*s pdhl konon kabarnya kandungan utamanya malah etanol https://t.co/kSrQq1GfID,terlepas dr murah n emisi agak lain memang mereka itu pemerintah wacanakan bbm beretanol di dihujat dg berbagai dalih lalu rame² propagandakan n maksa melegalkan tanpa syarat b bib s pdhl konon kabarnya kandungan utamanya malah etanol,terlepas dari murah n emisi agak lain memang mereka itu pemerintah wacanakan bbm beretanol di dihujat dengan berbagai dalih lalu rame² propagandakan n maksa melegalkan tanpa syarat b bib si padahal konon kabarnya kandungan utamanya malah etanol,"['terlepas', 'murah', 'emisi', 'pemerintah', 'wacanakan', 'bbm', 'beretanol', 'dihujat', 'dalih', 'rame²', 'propagandakan', 'maksa', 'melegalkan', 'syarat', 'bib', 'konon', 'kabarnya', 'kandungan', 'utamanya', 'etanol']","['lepas', 'murah', 'emisi', 'perintah', 'wacana', 'bbm', 'etanol', 'hujat', 'dalih', 'rame', 'propaganda', 'maksa', 'legal', 'syarat', 'bib', 'konon', 'kabar', 'kandung', 'utama', 'etanol']",lepas murah emisi perintah wacana bbm etanol hujat dalih rame propaganda maksa legal syarat bib konon kabar kandung utama etanol
